"FileName1","FileName2","RF_1","CI_1"
"PF00066_1","PF00066_scovar3",0.0198019801980198,0.174606327598716
"PF00066_1","PF00066_scovar4",0.0198019801980198,0.153470892696852
"PF00066_1","PF00066_scovar5",0.0198019801980198,0.144264732145346
"PF00066_1","PF00066_scovar6",0.0198019801980198,0.147699776540308
"PF00066_1","PF00066_scovar7",0.0198019801980198,0.146903429292503
"PF00066_1","PF00066_scovar8",0.0099009900990099,0.140879006732474
"PF00066_1","PF00066_scovar9",0.0198019801980198,0.145396967453981
"PF00066_1","PF00066_sr0",0.0198019801980198,0.272184280819327
"PF00066_1","PF00066_sr1",0.0099009900990099,0.224073579220462
"PF00066_1","PF00066_sr10",0,0.147438599139858
"PF00066_1","PF00066_sr11",0,0.162187119228024
"PF00066_1","PF00066_sr2",0.0198019801980198,0.18671577401998
"PF00066_1","PF00066_sr3",0.0099009900990099,0.187579043402023
"PF00066_1","PF00066_sr4",0.0099009900990099,0.176482904245762
"PF00066_1","PF00066_sr5",0,0.162090694866854
"PF00066_1","PF00066_sr6",0,0.146525241269417
"PF00066_1","PF00066_sr7",0,0.161488013612465
"PF00066_1","PF00066_sr8",0,0.149655453381863
"PF00066_1","PF00066_sr9",0,0.158648104243531
"PF00066_10","PF00066_sc0",0.584158415841584,0.738734343872276
"PF00066_10","PF00066_sc1",0.564356435643564,0.761636160429275
"PF00066_10","PF00066_sc10",0.782178217821782,0.841733978537354
"PF00066_10","PF00066_sc11",0.762376237623762,0.83950019820024
"PF00066_10","PF00066_sc2",0.673267326732673,0.802871851647942
"PF00066_10","PF00066_sc3",0.732673267326733,0.816065597337321
"PF00066_10","PF00066_sc4",0.762376237623762,0.855575131715964
"PF00066_10","PF00066_sc5",0.742574257425743,0.83036777248686
"PF00066_10","PF00066_sc6",0.762376237623762,0.832239189005972
"PF00066_10","PF00066_sc7",0.693069306930693,0.791824543754548
"PF00066_10","PF00066_sc8",0.683168316831683,0.799027065072605
"PF00066_10","PF00066_sc9",0.762376237623762,0.831173625791493
"PF00066_10","PF00066_scovar0",0.0198019801980198,0.225966780739902
"PF00066_10","PF00066_scovar1",0.0198019801980198,0.20230979018422
"PF00066_10","PF00066_scovar10",0.0099009900990099,0.13945610637813
"PF00066_10","PF00066_scovar11",0.0198019801980198,0.140912351395036
"PF00066_10","PF00066_scovar2",0.0198019801980198,0.189518368610556
"PF00066_10","PF00066_scovar3",0.0198019801980198,0.174948482388086
"PF00066_10","PF00066_scovar4",0.0198019801980198,0.153811199356425
"PF00066_10","PF00066_scovar5",0.0198019801980198,0.149621771479263
"PF00066_10","PF00066_scovar6",0.0198019801980198,0.152525938294244
"PF00066_10","PF00066_scovar7",0.0198019801980198,0.152517328676772
"PF00066_10","PF00066_scovar8",0.0099009900990099,0.14319004147656
"PF00066_10","PF00066_scovar9",0.0198019801980198,0.149433047380173
"PF00066_10","PF00066_sr0",0.0297029702970297,0.251010754454882
"PF00066_10","PF00066_sr1",0.0099009900990099,0.197599503690348
"PF00066_10","PF00066_sr10",0,0.142855272662645
"PF00066_10","PF00066_sr11",0,0.157285176041606
"PF00066_10","PF00066_sr2",0.0198019801980198,0.174306834139173
"PF00066_10","PF00066_sr3",0.0198019801980198,0.18065507568518
"PF00066_10","PF00066_sr4",0.0198019801980198,0.172205404779214
"PF00066_10","PF00066_sr5",0.0099009900990099,0.157039453305039
"PF00066_10","PF00066_sr6",0.0099009900990099,0.149764913614554
"PF00066_10","PF00066_sr7",0.0099009900990099,0.160058159964104
"PF00066_10","PF00066_sr8",0,0.148009278908415
"PF00066_10","PF00066_sr9",0.0099009900990099,0.152246880222656
"PF00066_11","PF00066_sc0",0.584158415841584,0.756886562769298
"PF00066_11","PF00066_sc1",0.524752475247525,0.746104228108047
"PF00066_11","PF00066_sc10",0.772277227722772,0.839127287273804
"PF00066_11","PF00066_sc11",0.732673267326733,0.811939539133228
"PF00066_11","PF00066_sc2",0.623762376237624,0.767929696224348
"PF00066_11","PF00066_sc3",0.693069306930693,0.816905688696099
"PF00066_11","PF00066_sc4",0.712871287128713,0.789756299992143
"PF00066_11","PF00066_sc5",0.712871287128713,0.806163221564126
"PF00066_11","PF00066_sc6",0.702970297029703,0.771956543432404
"PF00066_11","PF00066_sc7",0.663366336633663,0.770746376441648
"PF00066_11","PF00066_sc8",0.623762376237624,0.74088839989755
"PF00066_11","PF00066_sc9",0.693069306930693,0.780169358151665
"PF00066_11","PF00066_scovar0",0.0198019801980198,0.255629975493785
"PF00066_11","PF00066_scovar1",0.0198019801980198,0.214211807008488
"PF00066_11","PF00066_scovar10",0.0099009900990099,0.140643343859161
"PF00066_11","PF00066_scovar11",0.0198019801980198,0.140058809380756
"PF00066_11","PF00066_scovar2",0.0198019801980198,0.199907908069384
"PF00066_11","PF00066_scovar3",0.0198019801980198,0.180799648410871
"PF00066_11","PF00066_scovar4",0.0198019801980198,0.155414780821381
"PF00066_11","PF00066_scovar5",0.0198019801980198,0.148648986424299
"PF00066_11","PF00066_scovar6",0.0198019801980198,0.147040518913977
"PF00066_11","PF00066_scovar7",0.0198019801980198,0.148744850711698
"PF00066_11","PF00066_scovar8",0.0099009900990099,0.142601908684519
"PF00066_11","PF00066_scovar9",0.0198019801980198,0.147699403380991
"PF00066_11","PF00066_sr0",0.0297029702970297,0.270539031888664
"PF00066_11","PF00066_sr1",0.0099009900990099,0.203836230405998
"PF00066_11","PF00066_sr10",0,0.142412787885393
"PF00066_11","PF00066_sr11",0,0.160437761672107
"PF00066_11","PF00066_sr2",0.0198019801980198,0.175869983707786
"PF00066_11","PF00066_sr3",0.0198019801980198,0.178159370067468
"PF00066_11","PF00066_sr4",0.0198019801980198,0.168900010991058
"PF00066_11","PF00066_sr5",0.0099009900990099,0.149943610054037
"PF00066_11","PF00066_sr6",0.0099009900990099,0.144436895221685
"PF00066_11","PF00066_sr7",0.0099009900990099,0.152126828429319
"PF00066_11","PF00066_sr8",0,0.149291446758042
"PF00066_11","PF00066_sr9",0.0099009900990099,0.149255979811572
"PF00066_2","PF00066_sc0",0.702970297029703,0.776084496170399
"PF00066_2","PF00066_sc1",0.792079207920792,0.869179934521854
"PF00066_2","PF00066_sc10",0.643564356435644,0.773298958436673
"PF00066_2","PF00066_sc11",0.663366336633663,0.801045047885153
"PF00066_2","PF00066_sc2",0.861386138613861,0.903995606491184
"PF00066_2","PF00066_sc3",0.811881188118812,0.885815936557321
"PF00066_2","PF00066_sc4",0.782178217821782,0.837570467261528
"PF00066_2","PF00066_sc5",0.702970297029703,0.802296296624656
"PF00066_2","PF00066_sc6",0.643564356435644,0.753807819929588
"PF00066_2","PF00066_sc7",0.643564356435644,0.743078566008393
"PF00066_2","PF00066_sc8",0.643564356435644,0.728829014624172
"PF00066_2","PF00066_sc9",0.603960396039604,0.715908719526734
"PF00066_2","PF00066_scovar0",0.0198019801980198,0.237000416422716
"PF00066_2","PF00066_scovar1",0.0297029702970297,0.214779434056181
"PF00066_2","PF00066_scovar10",0.0099009900990099,0.139752053638621
"PF00066_2","PF00066_scovar11",0.0198019801980198,0.134138796819494
"PF00066_2","PF00066_scovar2",0.0198019801980198,0.199164219395883
"PF00066_2","PF00066_scovar3",0.0198019801980198,0.174530458671867
"PF00066_2","PF00066_scovar4",0.0198019801980198,0.151756508412028
"PF00066_2","PF00066_scovar5",0.0198019801980198,0.142523829498504
"PF00066_2","PF00066_scovar6",0.0198019801980198,0.14652935450388
"PF00066_2","PF00066_scovar7",0.0198019801980198,0.147603333376074
"PF00066_2","PF00066_scovar8",0.0099009900990099,0.138116618074619
"PF00066_2","PF00066_scovar9",0.0198019801980198,0.143601357455516
"PF00066_2","PF00066_sr0",0.0198019801980198,0.251600191779874
"PF00066_2","PF00066_sr1",0,0.198392976560672
"PF00066_2","PF00066_sr10",0,0.13884869743107
"PF00066_2","PF00066_sr11",0,0.151733862097239
"PF00066_2","PF00066_sr2",0.0099009900990099,0.173582613790651
"PF00066_2","PF00066_sr3",0.0099009900990099,0.175917279169743
"PF00066_2","PF00066_sr4",0.0099009900990099,0.166229913330057
"PF00066_2","PF00066_sr5",0,0.153211839368856
"PF00066_2","PF00066_sr6",0,0.14234206571878
"PF00066_2","PF00066_sr7",0,0.153662880153108
"PF00066_2","PF00066_sr8",0,0.141370046998356
"PF00066_2","PF00066_sr9",0,0.15042607239802
"PF00066_3","PF00066_sc0",0.683168316831683,0.780020929426515
"PF00066_3","PF00066_sc1",0.653465346534653,0.816016929850364
"PF00066_3","PF00066_sc10",0.712871287128713,0.804381676807357
"PF00066_3","PF00066_sc11",0.702970297029703,0.813167828747325
"PF00066_3","PF00066_sc2",0.752475247524752,0.860999704428727
"PF00066_3","PF00066_sc3",0.811881188118812,0.884289517086144
"PF00066_3","PF00066_sc4",0.831683168316832,0.853227067460858
"PF00066_3","PF00066_sc5",0.772277227722772,0.830039955970919
"PF00066_3","PF00066_sc6",0.742574257425743,0.817571385205652
"PF00066_3","PF00066_sc7",0.722772277227723,0.769952659775562
"PF00066_3","PF00066_sc8",0.633663366336634,0.72295364916604
"PF00066_3","PF00066_sc9",0.643564356435644,0.727029635468182
"PF00066_3","PF00066_scovar0",0.0099009900990099,0.236747177555369
"PF00066_3","PF00066_scovar1",0.0198019801980198,0.211566109553278
"PF00066_3","PF00066_scovar10",0,0.136377142722444
"PF00066_3","PF00066_scovar11",0.0099009900990099,0.132639891389866
"PF00066_3","PF00066_scovar2",0.0099009900990099,0.19391615866762
"PF00066_3","PF00066_scovar3",0.0099009900990099,0.171874686132548
"PF00066_3","PF00066_scovar4",0.0099009900990099,0.147195718201432
"PF00066_3","PF00066_scovar5",0.0099009900990099,0.140704904444429
"PF00066_3","PF00066_scovar6",0.0099009900990099,0.144440869506725
"PF00066_3","PF00066_scovar7",0.0099009900990099,0.145976391507822
"PF00066_3","PF00066_scovar8",0,0.136150050819364
"PF00066_3","PF00066_scovar9",0.0099009900990099,0.141381297964042
"PF00066_3","PF00066_sr0",0.0297029702970297,0.255869897348662
"PF00066_3","PF00066_sr1",0.0099009900990099,0.197583372470843
"PF00066_3","PF00066_sr10",0,0.13939342036568
"PF00066_3","PF00066_sr11",0,0.151363162697432
"PF00066_3","PF00066_sr2",0.0198019801980198,0.168481027989062
"PF00066_3","PF00066_sr3",0.0198019801980198,0.17465188287662
"PF00066_3","PF00066_sr4",0.0198019801980198,0.166974211333249
"PF00066_3","PF00066_sr5",0.0099009900990099,0.150754846889954
"PF00066_3","PF00066_sr6",0.0099009900990099,0.142987306979157
"PF00066_3","PF00066_sr7",0.0099009900990099,0.155169576391323
"PF00066_3","PF00066_sr8",0,0.145028477203918
"PF00066_3","PF00066_sr9",0.0099009900990099,0.150512719835514
"PF00066_4","PF00066_sc0",0.633663366336634,0.743836791993159
"PF00066_4","PF00066_sc1",0.613861386138614,0.767591306877068
"PF00066_4","PF00066_sc10",0.712871287128713,0.812100791505963
"PF00066_4","PF00066_sc11",0.693069306930693,0.787277721396336
"PF00066_4","PF00066_sc2",0.702970297029703,0.830855403145443
"PF00066_4","PF00066_sc3",0.821782178217822,0.87389809450015
"PF00066_4","PF00066_sc4",0.831683168316832,0.842544037679724
"PF00066_4","PF00066_sc5",0.811881188118812,0.869994992033785
"PF00066_4","PF00066_sc6",0.732673267326733,0.816640043692743
"PF00066_4","PF00066_sc7",0.683168316831683,0.756182338383823
"PF00066_4","PF00066_sc8",0.603960396039604,0.711000153864785
"PF00066_4","PF00066_sc9",0.643564356435644,0.740386560249046
"PF00066_4","PF00066_scovar0",0.0099009900990099,0.232757997054664
"PF00066_4","PF00066_scovar1",0.0099009900990099,0.210913909150492
"PF00066_4","PF00066_scovar10",0,0.135594389958785
"PF00066_4","PF00066_scovar11",0.0099009900990099,0.137067870501146
"PF00066_4","PF00066_scovar2",0.0099009900990099,0.193341559659946
"PF00066_4","PF00066_scovar3",0.0099009900990099,0.169951621300013
"PF00066_4","PF00066_scovar4",0.0099009900990099,0.152685072383129
"PF00066_4","PF00066_scovar5",0.0099009900990099,0.143809197747458
"PF00066_4","PF00066_scovar6",0.0099009900990099,0.148405931109802
"PF00066_4","PF00066_scovar7",0.0099009900990099,0.147956923044276
"PF00066_4","PF00066_scovar8",0,0.135876599387114
"PF00066_4","PF00066_scovar9",0.0099009900990099,0.143518453918101
"PF00066_4","PF00066_sr0",0.0297029702970297,0.251881829856663
"PF00066_4","PF00066_sr1",0.0099009900990099,0.199250512290065
"PF00066_4","PF00066_sr10",0,0.146178218875701
"PF00066_4","PF00066_sr11",0,0.156852151714072
"PF00066_4","PF00066_sr2",0.0198019801980198,0.173561946453894
"PF00066_4","PF00066_sr3",0.0198019801980198,0.177917580054731
"PF00066_4","PF00066_sr4",0.0198019801980198,0.170716092805474
"PF00066_4","PF00066_sr5",0.0099009900990099,0.152178589989518
"PF00066_4","PF00066_sr6",0.0099009900990099,0.145429121627451
"PF00066_4","PF00066_sr7",0.0099009900990099,0.157412977699718
"PF00066_4","PF00066_sr8",0,0.147300762239115
"PF00066_4","PF00066_sr9",0.0099009900990099,0.155343205568606
"PF00066_5","PF00066_sc0",0.613861386138614,0.738813209534498
"PF00066_5","PF00066_sc1",0.554455445544555,0.730547782907005
"PF00066_5","PF00066_sc10",0.732673267326733,0.790587982732456
"PF00066_5","PF00066_sc11",0.742574257425743,0.817808700492038
"PF00066_5","PF00066_sc2",0.673267326732673,0.804195605103516
"PF00066_5","PF00066_sc3",0.732673267326733,0.798624648551217
"PF00066_5","PF00066_sc4",0.801980198019802,0.840995014312908
"PF00066_5","PF00066_sc5",0.792079207920792,0.85675743714576
"PF00066_5","PF00066_sc6",0.851485148514851,0.89664493975048
"PF00066_5","PF00066_sc7",0.712871287128713,0.779428226728116
"PF00066_5","PF00066_sc8",0.643564356435644,0.749618997582459
"PF00066_5","PF00066_sc9",0.722772277227723,0.773976880503774
"PF00066_5","PF00066_scovar0",0.0099009900990099,0.231002380273064
"PF00066_5","PF00066_scovar1",0.0099009900990099,0.208913069165272
"PF00066_5","PF00066_scovar10",0,0.136506529835197
"PF00066_5","PF00066_scovar11",0.0099009900990099,0.135833187184462
"PF00066_5","PF00066_scovar2",0.0099009900990099,0.193440959494605
"PF00066_5","PF00066_scovar3",0.0099009900990099,0.169814353015424
"PF00066_5","PF00066_scovar4",0.0099009900990099,0.153087986017405
"PF00066_5","PF00066_scovar5",0.0099009900990099,0.1439765448499
"PF00066_5","PF00066_scovar6",0.0099009900990099,0.147853552898475
"PF00066_5","PF00066_scovar7",0.0099009900990099,0.148434787372101
"PF00066_5","PF00066_scovar8",0,0.137228975897441
"PF00066_5","PF00066_scovar9",0.0099009900990099,0.144817056995025
"PF00066_5","PF00066_sr0",0.0297029702970297,0.250567476092081
"PF00066_5","PF00066_sr1",0.0099009900990099,0.199352184141232
"PF00066_5","PF00066_sr10",0,0.141313732826149
"PF00066_5","PF00066_sr11",0,0.157375083316175
"PF00066_5","PF00066_sr2",0.0198019801980198,0.172868931515918
"PF00066_5","PF00066_sr3",0.0198019801980198,0.179401827678348
"PF00066_5","PF00066_sr4",0.0198019801980198,0.171262957263203
"PF00066_5","PF00066_sr5",0.0099009900990099,0.15228764014877
"PF00066_5","PF00066_sr6",0.0099009900990099,0.14282245804119
"PF00066_5","PF00066_sr7",0.0099009900990099,0.154916584188874
"PF00066_5","PF00066_sr8",0,0.146709397238148
"PF00066_5","PF00066_sr9",0.0099009900990099,0.150655750236938
"PF00066_6","PF00066_sc0",0.574257425742574,0.725250985790826
"PF00066_6","PF00066_sc1",0.524752475247525,0.722115002368664
"PF00066_6","PF00066_sc10",0.752475247524752,0.797447539865899
"PF00066_6","PF00066_sc11",0.762376237623762,0.80830829151458
"PF00066_6","PF00066_sc2",0.633663366336634,0.781459754704496
"PF00066_6","PF00066_sc3",0.693069306930693,0.771853693615309
"PF00066_6","PF00066_sc4",0.752475247524752,0.822808634235462
"PF00066_6","PF00066_sc5",0.782178217821782,0.850040430704968
"PF00066_6","PF00066_sc6",0.841584158415842,0.898692388662757
"PF00066_6","PF00066_sc7",0.702970297029703,0.77520541554692
"PF00066_6","PF00066_sc8",0.643564356435644,0.746850788557972
"PF00066_6","PF00066_sc9",0.722772277227723,0.775070882555531
"PF00066_6","PF00066_scovar0",0.0099009900990099,0.218735745085726
"PF00066_6","PF00066_scovar1",0.0099009900990099,0.200521161275918
"PF00066_6","PF00066_scovar10",0,0.138244701403789
"PF00066_6","PF00066_scovar11",0.0099009900990099,0.137194494082088
"PF00066_6","PF00066_scovar2",0.0099009900990099,0.185215558337031
"PF00066_6","PF00066_scovar3",0.0099009900990099,0.166778691864976
"PF00066_6","PF00066_scovar4",0.0099009900990099,0.151892700159258
"PF00066_6","PF00066_scovar5",0.0099009900990099,0.145177982523289
"PF00066_6","PF00066_scovar6",0.0099009900990099,0.147895562499856
"PF00066_6","PF00066_scovar7",0.0099009900990099,0.147282868523657
"PF00066_6","PF00066_scovar8",0,0.138560492364816
"PF00066_6","PF00066_scovar9",0.0099009900990099,0.143807476842304
"PF00066_6","PF00066_sr0",0.0396039603960396,0.244921602265558
"PF00066_6","PF00066_sr1",0.0099009900990099,0.194444448928644
"PF00066_6","PF00066_sr10",0,0.140029223954174
"PF00066_6","PF00066_sr11",0,0.155981454338342
"PF00066_6","PF00066_sr2",0.0198019801980198,0.174440903851343
"PF00066_6","PF00066_sr3",0.0198019801980198,0.178863538640763
"PF00066_6","PF00066_sr4",0.0198019801980198,0.172408859576142
"PF00066_6","PF00066_sr5",0.0099009900990099,0.154385686916187
"PF00066_6","PF00066_sr6",0.0099009900990099,0.145073847720888
"PF00066_6","PF00066_sr7",0.0099009900990099,0.154903173369778
"PF00066_6","PF00066_sr8",0,0.147813807167399
"PF00066_6","PF00066_sr9",0.0099009900990099,0.149919220248745
"PF00066_7","PF00066_sc0",0.554455445544555,0.706997651292769
"PF00066_7","PF00066_sc1",0.504950495049505,0.719271285859905
"PF00066_7","PF00066_sc10",0.742574257425743,0.787019534938742
"PF00066_7","PF00066_sc11",0.732673267326733,0.792373088490634
"PF00066_7","PF00066_sc2",0.603960396039604,0.761570179240616
"PF00066_7","PF00066_sc3",0.663366336633663,0.759412362233641
"PF00066_7","PF00066_sc4",0.693069306930693,0.775192738461389
"PF00066_7","PF00066_sc5",0.762376237623762,0.8280715882101
"PF00066_7","PF00066_sc6",0.821782178217822,0.869984046419673
"PF00066_7","PF00066_sc7",0.693069306930693,0.762258720329716
"PF00066_7","PF00066_sc8",0.633663366336634,0.729713415187343
"PF00066_7","PF00066_sc9",0.712871287128713,0.769175470728951
"PF00066_7","PF00066_scovar0",0.0099009900990099,0.225944855649521
"PF00066_7","PF00066_scovar1",0.0099009900990099,0.204988636950831
"PF00066_7","PF00066_scovar10",0,0.141154605649961
"PF00066_7","PF00066_scovar11",0.0099009900990099,0.138659966830678
"PF00066_7","PF00066_scovar2",0.0099009900990099,0.191530685928986
"PF00066_7","PF00066_scovar3",0.0099009900990099,0.169322609439709
"PF00066_7","PF00066_scovar4",0.0099009900990099,0.152745809129217
"PF00066_7","PF00066_scovar5",0.0099009900990099,0.144194439664986
"PF00066_7","PF00066_scovar6",0.0099009900990099,0.1478515655009
"PF00066_7","PF00066_scovar7",0.0099009900990099,0.15010877530836
"PF00066_7","PF00066_scovar8",0,0.141147931504198
"PF00066_7","PF00066_scovar9",0.0099009900990099,0.146230832536174
"PF00066_7","PF00066_sr0",0.0396039603960396,0.255157184378032
"PF00066_7","PF00066_sr1",0.0099009900990099,0.199371905087143
"PF00066_7","PF00066_sr10",0,0.141763760320546
"PF00066_7","PF00066_sr11",0,0.163187616724372
"PF00066_7","PF00066_sr2",0.0198019801980198,0.178139487611104
"PF00066_7","PF00066_sr3",0.0198019801980198,0.180640949182845
"PF00066_7","PF00066_sr4",0.0198019801980198,0.173332262681594
"PF00066_7","PF00066_sr5",0.0099009900990099,0.15579286966398
"PF00066_7","PF00066_sr6",0.0099009900990099,0.148879980818686
"PF00066_7","PF00066_sr7",0.0099009900990099,0.157517915263067
"PF00066_7","PF00066_sr8",0,0.151096199373354
"PF00066_7","PF00066_sr9",0.0099009900990099,0.153735040988191
"PF00066_8","PF00066_sc0",0.574257425742574,0.715976626741927
"PF00066_8","PF00066_sc1",0.524752475247525,0.717285597963673
"PF00066_8","PF00066_sc10",0.752475247524752,0.80539748570894
"PF00066_8","PF00066_sc11",0.712871287128713,0.779206996423595
"PF00066_8","PF00066_sc2",0.623762376237624,0.76823381117849
"PF00066_8","PF00066_sc3",0.663366336633663,0.782979272122001
"PF00066_8","PF00066_sc4",0.663366336633663,0.750492018349561
"PF00066_8","PF00066_sc5",0.712871287128713,0.825956687580061
"PF00066_8","PF00066_sc6",0.742574257425743,0.815150576299896
"PF00066_8","PF00066_sc7",0.673267326732673,0.765535085818493
"PF00066_8","PF00066_sc8",0.613861386138614,0.724081097310413
"PF00066_8","PF00066_sc9",0.693069306930693,0.784072333862813
"PF00066_8","PF00066_scovar0",0.0198019801980198,0.240675992836783
"PF00066_8","PF00066_scovar1",0.0198019801980198,0.214972220229269
"PF00066_8","PF00066_scovar10",0.0099009900990099,0.142657838474028
"PF00066_8","PF00066_scovar11",0.0198019801980198,0.142366709425816
"PF00066_8","PF00066_scovar2",0.0198019801980198,0.199009155982203
"PF00066_8","PF00066_scovar3",0.0198019801980198,0.180458596481954
"PF00066_8","PF00066_scovar4",0.0198019801980198,0.161119413489871
"PF00066_8","PF00066_scovar5",0.0198019801980198,0.150913032139543
"PF00066_8","PF00066_scovar6",0.0198019801980198,0.152332848116688
"PF00066_8","PF00066_scovar7",0.0198019801980198,0.153188454097608
"PF00066_8","PF00066_scovar8",0.0099009900990099,0.142525803270411
"PF00066_8","PF00066_scovar9",0.0198019801980198,0.150100518480018
"PF00066_8","PF00066_sr0",0.0396039603960396,0.263450573080006
"PF00066_8","PF00066_sr1",0.0099009900990099,0.208299915817722
"PF00066_8","PF00066_sr10",0,0.145491898532197
"PF00066_8","PF00066_sr11",0,0.166094531100977
"PF00066_8","PF00066_sr2",0.0198019801980198,0.185303637598679
"PF00066_8","PF00066_sr3",0.0198019801980198,0.184051049934507
"PF00066_8","PF00066_sr4",0.0198019801980198,0.17813432902665
"PF00066_8","PF00066_sr5",0.0099009900990099,0.159694829352501
"PF00066_8","PF00066_sr6",0.0099009900990099,0.153038952636527
"PF00066_8","PF00066_sr7",0.0099009900990099,0.160061397586411
"PF00066_8","PF00066_sr8",0,0.151999790362242
"PF00066_8","PF00066_sr9",0.0099009900990099,0.157393246605478
"PF00066_9","PF00066_sc0",0.584158415841584,0.728149794051011
"PF00066_9","PF00066_sc1",0.544554455445545,0.741131393636442
"PF00066_9","PF00066_sc10",0.752475247524752,0.780307429875769
"PF00066_9","PF00066_sc11",0.762376237623762,0.825450021633271
"PF00066_9","PF00066_sc2",0.663366336633663,0.799136047112526
"PF00066_9","PF00066_sc3",0.712871287128713,0.797470591463144
"PF00066_9","PF00066_sc4",0.712871287128713,0.784728978990289
"PF00066_9","PF00066_sc5",0.742574257425743,0.809402872805673
"PF00066_9","PF00066_sc6",0.782178217821782,0.832252116360983
"PF00066_9","PF00066_sc7",0.663366336633663,0.737098133650448
"PF00066_9","PF00066_sc8",0.643564356435644,0.743413621944145
"PF00066_9","PF00066_sc9",0.732673267326733,0.784266048819879
"PF00066_9","PF00066_scovar0",0.0198019801980198,0.240070213116502
"PF00066_9","PF00066_scovar1",0.0198019801980198,0.21410631870624
"PF00066_9","PF00066_scovar10",0.0099009900990099,0.142388719872586
"PF00066_9","PF00066_scovar11",0.0198019801980198,0.141695649932632
"PF00066_9","PF00066_scovar2",0.0198019801980198,0.202234366231159
"PF00066_9","PF00066_scovar3",0.0198019801980198,0.178523036204714
"PF00066_9","PF00066_scovar4",0.0198019801980198,0.158692740365435
"PF00066_9","PF00066_scovar5",0.0198019801980198,0.149364190944659
"PF00066_9","PF00066_scovar6",0.0198019801980198,0.152932493433827
"PF00066_9","PF00066_scovar7",0.0198019801980198,0.152239565708487
"PF00066_9","PF00066_scovar8",0.0099009900990099,0.142955460075134
"PF00066_9","PF00066_scovar9",0.0198019801980198,0.150162145944695
"PF00066_9","PF00066_sr0",0.0297029702970297,0.259521683070634
