"FileName1","FileName2","RF_3","CI_3"
"PF00066_11","PF00066_sr1",0.0198019801980198,0.248598805342341
"PF00066_11","PF00066_sr10",0.0297029702970297,0.164964404608664
"PF00066_11","PF00066_sr11",0.0297029702970297,0.161874963372514
"PF00066_11","PF00066_sr2",0.0297029702970297,0.182475694901612
"PF00066_11","PF00066_sr3",0.0297029702970297,0.175033854079155
"PF00066_11","PF00066_sr4",0.0198019801980198,0.169158660290974
"PF00066_11","PF00066_sr5",0.0297029702970297,0.163148256826891
"PF00066_11","PF00066_sr6",0.0297029702970297,0.154429653062353
"PF00066_11","PF00066_sr7",0.0198019801980198,0.150446273227858
"PF00066_11","PF00066_sr8",0.0297029702970297,0.146232389873491
"PF00066_11","PF00066_sr9",0.0297029702970297,0.1600395999226
"PF00066_2","PF00066_sc0",0.673267326732673,0.784396018931114
"PF00066_2","PF00066_sc1",0.831683168316832,0.886099906293874
"PF00066_2","PF00066_sc10",0.613861386138614,0.776297780290741
"PF00066_2","PF00066_sc11",0.663366336633663,0.789335852570041
"PF00066_2","PF00066_sc2",0.742574257425743,0.821305731294156
"PF00066_2","PF00066_sc3",0.801980198019802,0.872163175943566
"PF00066_2","PF00066_sc4",0.722772277227723,0.839740063846244
"PF00066_2","PF00066_sc5",0.702970297029703,0.814518079573317
"PF00066_2","PF00066_sc6",0.633663366336634,0.762618118044888
"PF00066_2","PF00066_sc7",0.613861386138614,0.742448601469843
"PF00066_2","PF00066_sc8",0.544554455445545,0.715412536749691
"PF00066_2","PF00066_sc9",0.574257425742574,0.753631900209528
"PF00066_2","PF00066_scovar0",0.0099009900990099,0.234207670071807
"PF00066_2","PF00066_scovar1",0.0198019801980198,0.201462464912907
"PF00066_2","PF00066_scovar10",0,0.136361201209473
"PF00066_2","PF00066_scovar11",0,0.118188222704093
"PF00066_2","PF00066_scovar2",0.0198019801980198,0.193672539582327
"PF00066_2","PF00066_scovar3",0.0198019801980198,0.16854315130672
"PF00066_2","PF00066_scovar4",0.0099009900990099,0.152184666500378
"PF00066_2","PF00066_scovar5",0.0099009900990099,0.1469109945748
"PF00066_2","PF00066_scovar6",0,0.134547350415551
"PF00066_2","PF00066_scovar7",0,0.119796976756673
"PF00066_2","PF00066_scovar8",0,0.130362691395622
"PF00066_2","PF00066_scovar9",0,0.124574656829681
"PF00066_2","PF00066_sr0",0.0297029702970297,0.244376102424663
"PF00066_2","PF00066_sr1",0.0198019801980198,0.234839356615188
"PF00066_2","PF00066_sr10",0.0198019801980198,0.153903746302947
"PF00066_2","PF00066_sr11",0.0198019801980198,0.155556754880709
"PF00066_2","PF00066_sr2",0.0198019801980198,0.170600824161327
"PF00066_2","PF00066_sr3",0.0198019801980198,0.161662730920062
"PF00066_2","PF00066_sr4",0.0198019801980198,0.162825571654328
"PF00066_2","PF00066_sr5",0.0198019801980198,0.153233601467599
"PF00066_2","PF00066_sr6",0.0198019801980198,0.149798716653465
"PF00066_2","PF00066_sr7",0.0198019801980198,0.1412395435168
"PF00066_2","PF00066_sr8",0.0198019801980198,0.141622131923964
"PF00066_2","PF00066_sr9",0.0198019801980198,0.153164300097985
"PF00066_3","PF00066_sc0",0.603960396039604,0.77187055270857
"PF00066_3","PF00066_sc1",0.702970297029703,0.837946176233584
"PF00066_3","PF00066_sc10",0.653465346534653,0.788714127502248
"PF00066_3","PF00066_sc11",0.683168316831683,0.794033845269363
"PF00066_3","PF00066_sc2",0.653465346534653,0.788260374557256
"PF00066_3","PF00066_sc3",0.792079207920792,0.881521939667288
"PF00066_3","PF00066_sc4",0.683168316831683,0.834842426631134
"PF00066_3","PF00066_sc5",0.801980198019802,0.866757913354925
"PF00066_3","PF00066_sc6",0.722772277227723,0.819814816125504
"PF00066_3","PF00066_sc7",0.702970297029703,0.788825968699447
"PF00066_3","PF00066_sc8",0.594059405940594,0.72893374163355
"PF00066_3","PF00066_sc9",0.623762376237624,0.775967161811253
"PF00066_3","PF00066_scovar0",0.0099009900990099,0.237475068517394
"PF00066_3","PF00066_scovar1",0.0198019801980198,0.204750974936662
"PF00066_3","PF00066_scovar10",0,0.13839860662163
"PF00066_3","PF00066_scovar11",0,0.119461686122516
"PF00066_3","PF00066_scovar2",0.0198019801980198,0.196996567865075
"PF00066_3","PF00066_scovar3",0.0198019801980198,0.167115483754986
"PF00066_3","PF00066_scovar4",0.0099009900990099,0.154539118017555
"PF00066_3","PF00066_scovar5",0.0099009900990099,0.146727033238678
"PF00066_3","PF00066_scovar6",0,0.136529798038569
"PF00066_3","PF00066_scovar7",0,0.120969253616436
"PF00066_3","PF00066_scovar8",0,0.128604471835342
"PF00066_3","PF00066_scovar9",0,0.123214745488054
"PF00066_3","PF00066_sr0",0.0297029702970297,0.250973243586135
"PF00066_3","PF00066_sr1",0.0198019801980198,0.236042144228686
"PF00066_3","PF00066_sr10",0.0297029702970297,0.156882144572844
"PF00066_3","PF00066_sr11",0.0297029702970297,0.158608591424296
"PF00066_3","PF00066_sr2",0.0297029702970297,0.173019186888911
"PF00066_3","PF00066_sr3",0.0297029702970297,0.164992737677099
"PF00066_3","PF00066_sr4",0.0198019801980198,0.16389670102151
"PF00066_3","PF00066_sr5",0.0297029702970297,0.156984725252307
"PF00066_3","PF00066_sr6",0.0297029702970297,0.153248757480798
"PF00066_3","PF00066_sr7",0.0198019801980198,0.141019397837919
"PF00066_3","PF00066_sr8",0.0297029702970297,0.144308657290336
"PF00066_3","PF00066_sr9",0.0297029702970297,0.153691470721712
"PF00066_4","PF00066_sc0",0.603960396039604,0.736533261692026
"PF00066_4","PF00066_sc1",0.653465346534653,0.787362447126545
"PF00066_4","PF00066_sc10",0.633663366336634,0.776675269694287
"PF00066_4","PF00066_sc11",0.673267326732673,0.770665007162711
"PF00066_4","PF00066_sc2",0.623762376237624,0.781571739806304
"PF00066_4","PF00066_sc3",0.722772277227723,0.812298442518031
"PF00066_4","PF00066_sc4",0.702970297029703,0.82432908765512
"PF00066_4","PF00066_sc5",0.752475247524752,0.83688664815657
"PF00066_4","PF00066_sc6",0.722772277227723,0.827697519588231
"PF00066_4","PF00066_sc7",0.702970297029703,0.805657487713078
"PF00066_4","PF00066_sc8",0.584158415841584,0.712863464355012
"PF00066_4","PF00066_sc9",0.633663366336634,0.753455267548258
"PF00066_4","PF00066_scovar0",0.0099009900990099,0.232379231811768
"PF00066_4","PF00066_scovar1",0.0198019801980198,0.19252164500424
"PF00066_4","PF00066_scovar10",0,0.138681841861214
"PF00066_4","PF00066_scovar11",0,0.120060957082261
"PF00066_4","PF00066_scovar2",0.0198019801980198,0.19624098044907
"PF00066_4","PF00066_scovar3",0.0198019801980198,0.165254449103921
"PF00066_4","PF00066_scovar4",0.0099009900990099,0.153414220814352
"PF00066_4","PF00066_scovar5",0.0099009900990099,0.148575864931322
"PF00066_4","PF00066_scovar6",0,0.136829664620764
"PF00066_4","PF00066_scovar7",0,0.124022753227699
"PF00066_4","PF00066_scovar8",0,0.132068805796784
"PF00066_4","PF00066_scovar9",0,0.126312552069721
"PF00066_4","PF00066_sr0",0.0297029702970297,0.248312781703408
"PF00066_4","PF00066_sr1",0.0198019801980198,0.234372971962546
"PF00066_4","PF00066_sr10",0.0297029702970297,0.164012145419303
"PF00066_4","PF00066_sr11",0.0297029702970297,0.165068580410795
"PF00066_4","PF00066_sr2",0.0297029702970297,0.179982932788346
"PF00066_4","PF00066_sr3",0.0297029702970297,0.172081032267876
"PF00066_4","PF00066_sr4",0.0198019801980198,0.167729792178398
"PF00066_4","PF00066_sr5",0.0297029702970297,0.158546424835832
"PF00066_4","PF00066_sr6",0.0297029702970297,0.153794841239792
"PF00066_4","PF00066_sr7",0.0198019801980198,0.147360532405085
"PF00066_4","PF00066_sr8",0.0297029702970297,0.146741113595051
"PF00066_4","PF00066_sr9",0.0297029702970297,0.158756215589796
"PF00066_5","PF00066_sc0",0.574257425742574,0.723602457621116
"PF00066_5","PF00066_sc1",0.613861386138614,0.753423185753648
"PF00066_5","PF00066_sc10",0.683168316831683,0.824239857425094
"PF00066_5","PF00066_sc11",0.712871287128713,0.815313928089721
"PF00066_5","PF00066_sc2",0.594059405940594,0.744464179645228
"PF00066_5","PF00066_sc3",0.712871287128713,0.818791936420374
"PF00066_5","PF00066_sc4",0.673267326732673,0.804971233713589
"PF00066_5","PF00066_sc5",0.752475247524752,0.858753865932939
"PF00066_5","PF00066_sc6",0.782178217821782,0.869159091128117
"PF00066_5","PF00066_sc7",0.752475247524752,0.834783606553856
"PF00066_5","PF00066_sc8",0.623762376237624,0.746544155155173
"PF00066_5","PF00066_sc9",0.683168316831683,0.786804313198165
"PF00066_5","PF00066_scovar0",0.0099009900990099,0.235877278248921
"PF00066_5","PF00066_scovar1",0.0198019801980198,0.192347877979274
"PF00066_5","PF00066_scovar10",0,0.139116862170638
"PF00066_5","PF00066_scovar11",0,0.121334520661799
"PF00066_5","PF00066_scovar2",0.0198019801980198,0.196934466889319
"PF00066_5","PF00066_scovar3",0.0198019801980198,0.167531353937057
"PF00066_5","PF00066_scovar4",0.0099009900990099,0.152209249380027
"PF00066_5","PF00066_scovar5",0.0099009900990099,0.149357839844147
"PF00066_5","PF00066_scovar6",0,0.135411716304963
"PF00066_5","PF00066_scovar7",0,0.123596113444536
"PF00066_5","PF00066_scovar8",0,0.133352137178458
"PF00066_5","PF00066_scovar9",0,0.128833663764846
"PF00066_5","PF00066_sr0",0.0297029702970297,0.243849171609723
"PF00066_5","PF00066_sr1",0.0198019801980198,0.231425036184605
"PF00066_5","PF00066_sr10",0.0297029702970297,0.164843206186621
"PF00066_5","PF00066_sr11",0.0297029702970297,0.163740635169943
"PF00066_5","PF00066_sr2",0.0297029702970297,0.175312078778288
"PF00066_5","PF00066_sr3",0.0297029702970297,0.172010662608206
"PF00066_5","PF00066_sr4",0.0198019801980198,0.165631757547489
"PF00066_5","PF00066_sr5",0.0297029702970297,0.16087741952718
"PF00066_5","PF00066_sr6",0.0297029702970297,0.153830488465919
"PF00066_5","PF00066_sr7",0.0198019801980198,0.148017471942792
"PF00066_5","PF00066_sr8",0.0297029702970297,0.144856559961809
"PF00066_5","PF00066_sr9",0.0297029702970297,0.156778902781021
"PF00066_6","PF00066_sc0",0.534653465346535,0.704863845622922
"PF00066_6","PF00066_sc1",0.584158415841584,0.745733725756349
"PF00066_6","PF00066_sc10",0.702970297029703,0.829464049820903
"PF00066_6","PF00066_sc11",0.722772277227723,0.810663985158184
"PF00066_6","PF00066_sc2",0.574257425742574,0.729258173162676
"PF00066_6","PF00066_sc3",0.693069306930693,0.816784904030326
"PF00066_6","PF00066_sc4",0.653465346534653,0.803223552128872
"PF00066_6","PF00066_sc5",0.742574257425743,0.854214297902901
"PF00066_6","PF00066_sc6",0.772277227722772,0.863794770179847
"PF00066_6","PF00066_sc7",0.742574257425743,0.82990819824712
"PF00066_6","PF00066_sc8",0.643564356435644,0.758360885896185
"PF00066_6","PF00066_sc9",0.712871287128713,0.797371636905532
"PF00066_6","PF00066_scovar0",0.0099009900990099,0.229155389605797
"PF00066_6","PF00066_scovar1",0.0198019801980198,0.196126267291545
"PF00066_6","PF00066_scovar10",0,0.143798463190269
"PF00066_6","PF00066_scovar11",0,0.124216337041953
"PF00066_6","PF00066_scovar2",0.0198019801980198,0.19824429443978
"PF00066_6","PF00066_scovar3",0.0198019801980198,0.173672641940674
"PF00066_6","PF00066_scovar4",0.0099009900990099,0.155858041445344
"PF00066_6","PF00066_scovar5",0.0099009900990099,0.151805991351241
"PF00066_6","PF00066_scovar6",0,0.139399509279427
"PF00066_6","PF00066_scovar7",0,0.127532168471143
"PF00066_6","PF00066_scovar8",0,0.134929910606272
"PF00066_6","PF00066_scovar9",0,0.131192089573577
"PF00066_6","PF00066_sr0",0.0297029702970297,0.235385497305528
"PF00066_6","PF00066_sr1",0.0198019801980198,0.227580590657104
"PF00066_6","PF00066_sr10",0.0297029702970297,0.167637304004111
"PF00066_6","PF00066_sr11",0.0297029702970297,0.165587672501315
"PF00066_6","PF00066_sr2",0.0297029702970297,0.173645310868892
"PF00066_6","PF00066_sr3",0.0297029702970297,0.171923137254364
"PF00066_6","PF00066_sr4",0.0198019801980198,0.165745008879682
"PF00066_6","PF00066_sr5",0.0297029702970297,0.163685358748245
"PF00066_6","PF00066_sr6",0.0297029702970297,0.158477973890494
"PF00066_6","PF00066_sr7",0.0198019801980198,0.151102570545794
"PF00066_6","PF00066_sr8",0.0297029702970297,0.147724579409834
"PF00066_6","PF00066_sr9",0.0297029702970297,0.159851767421118
"PF00066_7","PF00066_sc0",0.514851485148515,0.69520235540693
"PF00066_7","PF00066_sc1",0.554455445544555,0.738820964566754
"PF00066_7","PF00066_sc10",0.693069306930693,0.806600177615272
"PF00066_7","PF00066_sc11",0.722772277227723,0.791530961517341
"PF00066_7","PF00066_sc2",0.544554455445545,0.711931526432376
"PF00066_7","PF00066_sc3",0.683168316831683,0.796879091397463
"PF00066_7","PF00066_sc4",0.633663366336634,0.77332615053532
"PF00066_7","PF00066_sc5",0.722772277227723,0.833699219678822
"PF00066_7","PF00066_sc6",0.772277227722772,0.847482401218024
"PF00066_7","PF00066_sc7",0.732673267326733,0.814436715166676
"PF00066_7","PF00066_sc8",0.633663366336634,0.744254275361716
"PF00066_7","PF00066_sc9",0.702970297029703,0.785844442494629
"PF00066_7","PF00066_scovar0",0.0099009900990099,0.229491119694177
"PF00066_7","PF00066_scovar1",0.0198019801980198,0.198382772146628
"PF00066_7","PF00066_scovar10",0,0.143762808794172
"PF00066_7","PF00066_scovar11",0,0.124726909274791
"PF00066_7","PF00066_scovar2",0.0198019801980198,0.199354095056221
"PF00066_7","PF00066_scovar3",0.0198019801980198,0.173558583215963
"PF00066_7","PF00066_scovar4",0.0099009900990099,0.158580673906106
"PF00066_7","PF00066_scovar5",0.0099009900990099,0.155292638341448
"PF00066_7","PF00066_scovar6",0,0.140323700788375
"PF00066_7","PF00066_scovar7",0,0.128425184040036
"PF00066_7","PF00066_scovar8",0,0.134782172639995
"PF00066_7","PF00066_scovar9",0,0.13089483465895
"PF00066_7","PF00066_sr0",0.0297029702970297,0.244845631078127
"PF00066_7","PF00066_sr1",0.0198019801980198,0.232680745018007
"PF00066_7","PF00066_sr10",0.0297029702970297,0.167160423879377
"PF00066_7","PF00066_sr11",0.0297029702970297,0.164486669222206
"PF00066_7","PF00066_sr2",0.0297029702970297,0.176800108337225
"PF00066_7","PF00066_sr3",0.0297029702970297,0.17352558086493
"PF00066_7","PF00066_sr4",0.0198019801980198,0.16774320457116
"PF00066_7","PF00066_sr5",0.0297029702970297,0.162085137661421
"PF00066_7","PF00066_sr6",0.0297029702970297,0.159291731641124
"PF00066_7","PF00066_sr7",0.0198019801980198,0.149620376478385
"PF00066_7","PF00066_sr8",0.0297029702970297,0.148195380364322
"PF00066_7","PF00066_sr9",0.0297029702970297,0.162230014226975
"PF00066_8","PF00066_sc0",0.534653465346535,0.704253777643496
"PF00066_8","PF00066_sc1",0.584158415841584,0.739236535589796
"PF00066_8","PF00066_sc10",0.663366336633663,0.785155835474251
"PF00066_8","PF00066_sc11",0.683168316831683,0.76345381133857
"PF00066_8","PF00066_sc2",0.584158415841584,0.746197629015437
"PF00066_8","PF00066_sc3",0.663366336633663,0.760744854827397
"PF00066_8","PF00066_sc4",0.643564356435644,0.768146849904993
"PF00066_8","PF00066_sc5",0.693069306930693,0.797352285389107
"PF00066_8","PF00066_sc6",0.683168316831683,0.799441261567756
"PF00066_8","PF00066_sc7",0.683168316831683,0.798623972014699
"PF00066_8","PF00066_sc8",0.633663366336634,0.756455383941006
"PF00066_8","PF00066_sc9",0.702970297029703,0.785432294334747
"PF00066_8","PF00066_scovar0",0.0099009900990099,0.236003391045986
"PF00066_8","PF00066_scovar1",0.0198019801980198,0.198737749659331
"PF00066_8","PF00066_scovar10",0,0.144529233549622
"PF00066_8","PF00066_scovar11",0,0.125583389732797
"PF00066_8","PF00066_scovar2",0.0198019801980198,0.199077290388125
"PF00066_8","PF00066_scovar3",0.0198019801980198,0.1683461111586
"PF00066_8","PF00066_scovar4",0.0099009900990099,0.160584896649456
"PF00066_8","PF00066_scovar5",0.0099009900990099,0.153734915520222
"PF00066_8","PF00066_scovar6",0,0.140391882458494
"PF00066_8","PF00066_scovar7",0,0.127677630914956
"PF00066_8","PF00066_scovar8",0,0.137129730417425
"PF00066_8","PF00066_scovar9",0,0.130295118018512
"PF00066_8","PF00066_sr0",0.0297029702970297,0.253137155409704
"PF00066_8","PF00066_sr1",0.0198019801980198,0.241264305202723
"PF00066_8","PF00066_sr10",0.0297029702970297,0.170967516734032
"PF00066_8","PF00066_sr11",0.0297029702970297,0.168308668584535
"PF00066_8","PF00066_sr2",0.0297029702970297,0.181621755252173
"PF00066_8","PF00066_sr3",0.0297029702970297,0.177177014931009
"PF00066_8","PF00066_sr4",0.0198019801980198,0.171138404694221
"PF00066_8","PF00066_sr5",0.0297029702970297,0.165114184185788
"PF00066_8","PF00066_sr6",0.0297029702970297,0.160477884599227
"PF00066_8","PF00066_sr7",0.0198019801980198,0.15146736975016
"PF00066_8","PF00066_sr8",0.0297029702970297,0.149754564217866
"PF00066_8","PF00066_sr9",0.0297029702970297,0.165441411684807
"PF00066_9","PF00066_sc0",0.544554455445545,0.719434388904762
"PF00066_9","PF00066_sc1",0.613861386138614,0.768733908739848
"PF00066_9","PF00066_sc10",0.732673267326733,0.837848021248317
"PF00066_9","PF00066_sc11",0.742574257425743,0.811548419881678
"PF00066_9","PF00066_sc2",0.603960396039604,0.745595152305062
"PF00066_9","PF00066_sc3",0.712871287128713,0.803709074939479
"PF00066_9","PF00066_sc4",0.673267326732673,0.785502857680502
"PF00066_9","PF00066_sc5",0.722772277227723,0.82896765616504
"PF00066_9","PF00066_sc6",0.702970297029703,0.800980578948734
"PF00066_9","PF00066_sc7",0.683168316831683,0.78052113371483
"PF00066_9","PF00066_sc8",0.673267326732673,0.758590035436186
"PF00066_9","PF00066_sc9",0.742574257425743,0.803009946189212
"PF00066_9","PF00066_scovar0",0.0099009900990099,0.233966135228311
"PF00066_9","PF00066_scovar1",0.0198019801980198,0.19773690256151
"PF00066_9","PF00066_scovar10",0,0.141951862586538
"PF00066_9","PF00066_scovar11",0,0.123761489823145
"PF00066_9","PF00066_scovar2",0.0198019801980198,0.198419847215015
"PF00066_9","PF00066_scovar3",0.0198019801980198,0.167353031713203
"PF00066_9","PF00066_scovar4",0.0099009900990099,0.156403908682668
"PF00066_9","PF00066_scovar5",0.0099009900990099,0.150310402736294
"PF00066_9","PF00066_scovar6",0,0.137533881327675
"PF00066_9","PF00066_scovar7",0,0.124661251022103
"PF00066_9","PF00066_scovar8",0,0.134273232272372
"PF00066_9","PF00066_scovar9",0,0.129032391626737
"PF00066_9","PF00066_sr0",0.0297029702970297,0.253719229004777
"PF00066_9","PF00066_sr1",0.0198019801980198,0.237043893041416
"PF00066_9","PF00066_sr10",0.0297029702970297,0.165449831510552
"PF00066_9","PF00066_sr11",0.0297029702970297,0.164245889447792
"PF00066_9","PF00066_sr2",0.0297029702970297,0.176069068218548
"PF00066_9","PF00066_sr3",0.0297029702970297,0.174637072686729
"PF00066_9","PF00066_sr4",0.0198019801980198,0.166219851341932
"PF00066_9","PF00066_sr5",0.0297029702970297,0.16123393479997
"PF00066_9","PF00066_sr6",0.0297029702970297,0.155828429009832
