FileName1,FileName2,RF_1,CI_1,RF_2,CI_2,RF_3,CI_3,RF_4,CI_4,RF_5,CI_5,RF_mean,RF_var,CI_mean,CI_var,FileName1_num,FileName2_num,ProteinFamily
PF00699_4,PF00699_scovar4,0.0171821305841924,0.209611210327295,0.013745704467354,0.207759956821321,0.0171821305841924,0.18423125516933,0.0103092783505155,0.196914934807469,0.0,0.18729660879886,0.01168384879725086,0.007125924863686488,0.19716279318485502,0.01153137752017177,4,4,PF00699
PF00699_5,PF00699_scovar5,0.0068728522336769,0.153701178303561,0.0,0.152701137693293,0.013745704467354,0.153213493285436,0.0034364261168384,0.137035237827414,0.0,0.148392231739441,0.00481099656357386,0.005750240732192977,0.149008655769829,0.007019215854109561,5,5,PF00699
PF00699_6,PF00699_scovar6,0.0068728522336769,0.126002894043114,0.0034364261168384,0.122274736366652,0.013745704467354,0.124861631307674,0.0034364261168384,0.121296662836212,0.0,0.123344714655339,0.00549828178694154,0.00521159824333443,0.12355612784179819,0.0019028167215190388,6,6,PF00699
PF00699_7,PF00699_scovar7,0.0034364261168384,0.116768763663943,0.0,0.122804927890872,0.0103092783505155,0.120056752683009,0.0034364261168384,0.117439565993881,0.0,0.118979630375342,0.0034364261168384597,0.004208745262514067,0.1192099281214094,0.002386819966157498,7,7,PF00699
PF00699_8,PF00699_scovar8,0.0,0.115731780960083,0.0034364261168384,0.119126018864783,0.0068728522336769,0.117395508226556,0.0,0.107458238902371,0.0,0.118982773534639,0.0020618556701030603,0.0030736329587625582,0.11573886409768638,0.00482983020967777,8,8,PF00699
PF00699_9,PF00699_scovar9,0.0,0.114406482410709,0.0034364261168384,0.11335933956763,0.0068728522336769,0.113592021425735,0.0,0.111288034835203,0.0,0.119462573552115,0.0020618556701030603,0.0030736329587625582,0.1144216903582784,0.003043331699506868,9,9,PF00699
PF00699_10,PF00699_scovar10,0.0,0.113594163710845,0.0034364261168384,0.109125775226335,0.0,0.11121778309811,0.0,0.108953205728284,0.0,0.107165843435875,0.00068728522336768,0.0015368164793812594,0.11001135423988981,0.0024643890973596303,10,10,PF00699
PF00699_11,PF00699_scovar11,0.0034364261168384,0.107185993842576,0.0,0.107002020106532,0.0034364261168384,0.110954273451316,0.0,0.104842567999642,0.0,0.104342086655601,0.00137457044673536,0.001882208101392275,0.1068653884111334,0.002612436176316379,11,11,PF00699
PF01951_0,PF01951_scovar0,0.0634920634920635,0.443483994204043,0.132275132275132,0.493241387669653,0.132275132275132,0.461181408701425,0.0899470899470899,0.454132417309398,0.0899470899470899,0.4609343057091,0.10158730158730145,0.030023832717695327,0.4625947027187237,0.018579579320939902,0,0,PF01951
PF01951_1,PF01951_scovar1,0.0158730158730159,0.349948462060257,0.0211640211640212,0.403683716573936,0.0476190476190476,0.38616220533609,0.0476190476190476,0.382238698346152,0.037037037037037,0.376197443602976,0.033862433862433865,0.01477697359128986,0.3796461051838822,0.01949891750608041,1,1,PF01951
PF01951_2,PF01951_scovar2,0.0264550264550265,0.388006579545347,0.0264550264550265,0.395327475922534,0.037037037037037,0.365153041586687,0.0317460317460317,0.382013933428192,0.0423280423280423,0.380398865305765,0.0328042328042328,0.006898626883812292,0.382179979157705,0.011179473199168032,2,2,PF01951
PF01951_3,PF01951_scovar3,0.0211640211640212,0.292529803120275,0.0158730158730159,0.323776928368852,0.0211640211640212,0.29226822613034,0.0211640211640212,0.325356445699643,0.0052910052910052,0.29082986716961,0.016931216931216943,0.006898626883812381,0.304952254097744,0.017925840724034116,3,3,PF01951
PF01951_4,PF01951_scovar4,0.0158730158730159,0.218134741611151,0.0158730158730159,0.202179433024145,0.0211640211640212,0.214101409660648,0.0105820105820106,0.226366477679281,0.0,0.202898568542594,0.01269841269841272,0.008024206819102184,0.2127361261035638,0.010307968279516879,4,4,PF01951
PF01951_5,PF01951_scovar5,0.0158730158730159,0.149689897896976,0.0,0.148846781646663,0.0105820105820106,0.163514516282455,0.0052910052910052,0.155147389918219,0.0,0.165091345864786,0.0063492063492063405,0.0068986268838123425,0.15645798632181981,0.007579324385297018,5,5,PF01951
PF01951_6,PF01951_scovar6,0.0158730158730159,0.13307257192648,0.0105820105820106,0.128053216492672,0.0052910052910052,0.139057726208452,0.0052910052910052,0.152931742076085,0.0052910052910052,0.139531905465144,0.008465608465608421,0.004732418999999613,0.1385294324337666,0.00933058139352335,6,6,PF01951
PF01951_7,PF01951_scovar7,0.0,0.122008821944485,0.0105820105820106,0.129282967750303,0.0052910052910052,0.129394711950683,0.0105820105820106,0.137220591441173,0.0052910052910052,0.127121708995388,0.00634920634920632,0.004426772627164441,0.1290057604164064,0.00548220698497296,7,7,PF01951
PF01951_8,PF01951_scovar8,0.0,0.131628355536221,0.0105820105820106,0.12842586861582,0.0105820105820106,0.127302414156188,0.0052910052910052,0.124894729190392,0.0052910052910052,0.117916883141106,0.00634920634920632,0.004426772627164441,0.1260336501279454,0.0051432540108165715,8,8,PF01951
PF01951_9,PF01951_scovar9,0.0,0.123197707213019,0.0105820105820106,0.125300549147542,0.0105820105820106,0.133652967420434,0.0,0.124815033109235,0.0052910052910052,0.127873777405771,0.00529100529100528,0.0052910052910053,0.1269680068592002,0.0040969497372584495,9,9,PF01951
PF01951_10,PF01951_scovar10,0.0,0.121619609738073,0.0105820105820106,0.127336823646376,0.0105820105820106,0.126269906132786,0.0,0.119014039198121,0.0052910052910052,0.125181472649163,0.00529100529100528,0.0052910052910053,0.1238843702729038,0.0034692202029924105,10,10,PF01951
PF01951_11,PF01951_scovar11,0.0,0.117757353576844,0.0052910052910052,0.128067322111841,0.0105820105820106,0.127544549805045,0.0,0.120286792542488,0.0,0.122056625071122,0.00317460317460316,0.0047324189999995514,0.12314252862146799,0.004526751229031814,11,11,PF01951
PF03147_0,PF03147_scovar0,0.0967741935483871,0.41014508332697,0.0860215053763441,0.388388028700047,0.10752688172043,0.406631352008444,0.0752688172043011,0.376703878987053,0.0752688172043011,0.412861428942306,0.08817204301075268,0.014019790118715321,0.398945954392964,0.015686825448615223,0,0,PF03147
PF03147_1,PF03147_scovar1,0.043010752688172,0.2901926004032,0.032258064516129,0.312593340096198,0.043010752688172,0.314982161830348,0.010752688172043,0.284420807008988,0.032258064516129,0.319214566140151,0.032258064516129,0.013169299692382664,0.304280695095777,0.01580768427404016,1,1,PF03147
PF03147_2,PF03147_scovar2,0.032258064516129,0.255571612971649,0.032258064516129,0.245074199908027,0.010752688172043,0.267671585011616,0.010752688172043,0.263839137776788,0.0,0.242973609459608,0.0172043010752688,0.01442624501612766,0.2550260290255376,0.010979279963617812,2,2,PF03147
PF03147_3,PF03147_scovar3,0.021505376344086,0.250192508173078,0.010752688172043,0.195926963702673,0.021505376344086,0.23920501960552,0.0,0.222200038104738,0.010752688172043,0.209705319247278,0.012903225806451599,0.008996344371334137,0.2234459697666574,0.021859657394967275,3,3,PF03147
PF03147_4,PF03147_scovar4,0.021505376344086,0.186841405089763,0.010752688172043,0.162733764313675,0.021505376344086,0.175521480026623,0.010752688172043,0.175513897966509,0.010752688172043,0.160320166192566,0.015053763440860199,0.005889489865646942,0.1721861427178272,0.010806525824035495,4,4,PF03147
PF03147_5,PF03147_scovar5,0.010752688172043,0.156011005213737,0.010752688172043,0.149069602461753,0.0,0.154978175052982,0.0,0.154315105575026,0.010752688172043,0.15970973899572,0.0064516129032257995,0.005889489865646942,0.1548167254598436,0.0038299803141785297,5,5,PF03147
PF03147_6,PF03147_scovar6,0.021505376344086,0.157799314546967,0.021505376344086,0.151442788128148,0.0,0.132912573457969,0.0,0.144435570254782,0.0,0.130535888278539,0.0086021505376344,0.011778979731293883,0.14342522693328102,0.011710757980541607,6,6,PF03147
PF03147_7,PF03147_scovar7,0.021505376344086,0.149025464579538,0.010752688172043,0.13502187191064,0.0,0.139361816185793,0.0,0.136782008483767,0.0,0.137618938045096,0.0064516129032257995,0.00961749667741844,0.13956201984096678,0.00551619980295291,7,7,PF03147
PF03147_8,PF03147_scovar8,0.0,0.147487773178709,0.010752688172043,0.141119280169952,0.0,0.144749692183902,0.0,0.133344368574659,0.0,0.138081631816896,0.0021505376344086,0.00480874833870922,0.14095654918482362,0.005551615655767704,8,8,PF03147
PF03147_9,PF03147_scovar9,0.0,0.144081177156917,0.010752688172043,0.153593842481415,0.010752688172043,0.148833223193174,0.0,0.143964785894452,0.0,0.13853789937474,0.0043010752688172,0.005889489865646942,0.1458021856201396,0.005679015494576251,9,9,PF03147
PF03147_10,PF03147_scovar10,0.0,0.145827128065146,0.0,0.138004776293676,0.010752688172043,0.1448005827442,0.0,0.141196705743492,0.010752688172043,0.142042972544612,0.0043010752688172,0.005889489865646942,0.1423744330782252,0.0030983105496986342,10,10,PF03147
PF03147_11,PF03147_scovar11,0.010752688172043,0.156841351022611,0.0,0.138776962300195,0.010752688172043,0.140818157275138,0.0,0.13681956776735,0.010752688172043,0.148616374272276,0.0064516129032257995,0.005889489865646942,0.144374482527514,0.008283611450895048,11,11,PF03147
PF03463_0,PF03463_scovar0,0.0753138075313808,0.339684079223801,0.0836820083682008,0.360759731462542,0.0627615062761506,0.359727978719082,0.0418410041841004,0.318400725566196,0.0543933054393305,0.352345867877208,0.06359832635983262,0.016578755444484488,0.3461836765697658,0.017663657823233744,0,0,PF03463
PF03463_1,PF03463_scovar1,0.0209205020920502,0.292651139835575,0.0334728033472803,0.298615283890679,0.0334728033472803,0.306901637200854,0.00836820083682,0.302913491191226,0.00836820083682,0.264067465872099,0.02092050209205016,0.012552301255230148,0.2930298035980866,0.01703139036338333,1,1,PF03463
PF03463_2,PF03463_scovar2,0.0209205020920502,0.286616663215899,0.0376569037656904,0.301178654587415,0.0292887029288703,0.290939517224778,0.00836820083682,0.291054271790074,0.0292887029288703,0.303398108196552,0.02510460251046024,0.01107008916763431,0.2946374430029436,0.007252299342642072,2,2,PF03463
PF03463_3,PF03463_scovar3,0.00418410041841,0.239544004711515,0.0209205020920502,0.261829899284435,0.0125523012552301,0.259140510864427,0.00836820083682,0.263564808513382,0.0292887029288703,0.263045978080754,0.015062761506276121,0.010076648183089816,0.2574250402909026,0.010141113731933047,3,3,PF03463
PF03463_4,PF03463_scovar4,0.00418410041841,0.184623444170031,0.0,0.204523841963154,0.0125523012552301,0.180823532514582,0.0,0.196038398298689,0.0209205020920502,0.194559172514264,0.0075313807531380604,0.009070913551748449,0.192113677892144,0.009473212632788835,4,4,PF03463
PF03463_5,PF03463_scovar5,0.00418410041841,0.146470793713624,0.0,0.144057237208324,0.0125523012552301,0.131357558590031,0.0,0.1546641410442,0.0125523012552301,0.146389690891455,0.00585774058577404,0.006345502463641453,0.14458788428952682,0.008420895284287347,5,5,PF03463
PF03463_6,PF03463_scovar6,0.0,0.129393682671801,0.0,0.129270761965105,0.00418410041841,0.121351052743707,0.0,0.138155066770847,0.0125523012552301,0.134574293394143,0.00334728033472802,0.005455399502261618,0.1305489715091206,0.006356613150092044,6,6,PF03463
PF03463_7,PF03463_scovar7,0.0,0.120629730484346,0.0,0.122357670240569,0.00418410041841,0.117417909031064,0.0,0.125684231636212,0.0167364016736402,0.126436745730842,0.004184100418410041,0.007247074508656404,0.12250525742460658,0.0037075252628247096,7,7,PF03463
PF03463_8,PF03463_scovar8,0.0,0.119747097397319,0.00418410041841,0.123341075185436,0.00418410041841,0.123922032852569,0.0,0.120192350650455,0.0125523012552301,0.125380017434641,0.00418410041841002,0.00512445552883509,0.122516514704084,0.00244573301426312,8,8,PF03463
PF03463_9,PF03463_scovar9,0.0,0.118250710824456,0.00418410041841,0.120057898480515,0.00418410041841,0.112270342716707,0.0,0.110791241331276,0.0125523012552301,0.114472691149116,0.00418410041841002,0.00512445552883509,0.115168576900414,0.003919505711396524,9,9,PF03463
PF03463_10,PF03463_scovar10,0.0,0.114975937987134,0.00836820083682,0.122447037031297,0.00418410041841,0.113319086338844,0.00418410041841,0.115365118482033,0.00418410041841,0.115921202371896,0.00418410041841,0.0029586057790231815,0.1164056764422408,0.00351378372544427,10,10,PF03463
PF03463_11,PF03463_scovar11,0.0,0.114413576642203,0.00836820083682,0.122423302702865,0.00418410041841,0.114384591048912,0.00418410041841,0.114721174142756,0.0,0.114108623354704,0.003347280334728,0.0035006695670881474,0.11601025357828801,0.00359156227393597,11,11,PF03463
PF04972_0,PF04972_scovar0,0.0518518518518519,0.386313171099468,0.0518518518518519,0.392304258591602,0.037037037037037,0.411376321534505,0.0814814814814815,0.39157654381776,0.0444444444444444,0.372894528852501,0.053333333333333344,0.01689148777924651,0.3908929647791672,0.013846887199370687,0,0,PF04972
PF04972_1,PF04972_scovar1,0.0222222222222222,0.315821322408471,0.0148148148148148,0.259623979956668,0.0074074074074074,0.300325167238522,0.0222222222222222,0.316164568458903,0.0148148148148148,0.315791450150858,0.016296296296296277,0.006197481678030182,0.3015452976426844,0.024389374829690207,1,1,PF04972
